dataset,sequence_id,group_id,sequence_length,command,run_command_hash,RNAup_version,date_time_utc,exit_status,warning_present,warning_notes,output_file_path,output_detection_note,stdout_path,stderr_path,log_path,stdin_fa_path,command_txt_path,parsed_raw_table_path,file_listing_path,runtime_sec,sequence_sha256,pfScale_used,output_file_sha256
CRW,d.23.b.H.pylori,d.23.b.H.pylori,2968,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:50:48.525464+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/d.23.b.H.pylori__cc473bb202_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.pylori__cc473bb202/file_listing.json,55.46641993522644,ac6971cee26446f93108c0f3cc350b0a43c5b4f37eb0f5730a9ae94b5481fdc1,1.0,0895631c5c007a6010bf9b6c0cb44536770273cd1930b824fb934f0645c7c469
CRW,d.23.b.K.pneumoniae,d.23.b.K.pneumoniae,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:51:37.021267+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/d.23.b.K.pneumoniae__8b47d438b4_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.K.pneumoniae__8b47d438b4/file_listing.json,47.97933626174927,f9ae56566c5136da22e587ba7ce4303ca2cdcfe4d3c78bc90269946c7897b2f7,1.0,ab2792fa58e7cadd22ec95133c1373d5ab5f0814ccae3ffa7090c5ec15da7cb8
CRW,d.23.b.L.delbrueckii,d.23.b.L.delbrueckii,2909,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:52:24.689851+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/d.23.b.L.delbrueckii__9d88f5a588_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.delbrueckii__9d88f5a588/file_listing.json,47.18547081947327,1f277d81557a12af9c51e4dd420ab9b4a620bd150fe25a329af3a8d558053304,1.0,50710000c1be09e891b718172cb53cb7c473d34a688eddce6a28af8dbe0e45e1
CRW,d.23.b.L.interrogans,d.23.b.L.interrogans,2958,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:53:15.027826+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/d.23.b.L.interrogans__ce29c5e991_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.interrogans__ce29c5e991/file_listing.json,49.8127019405365,3e6cd781165b83e908f79053146abb37ed448784e5b72e1a26006295df0d04d5,1.0,58d644c9f9e9e48dbfd400fdaa0872cb0115ccaf5a816aa2db55bb16743b0646
CRW,d.23.b.L.lactis,d.23.b.L.lactis,2901,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:54:02.841783+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/d.23.b.L.lactis__20e32d1ffe_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.lactis__20e32d1ffe/file_listing.json,47.31396007537842,c093e679bcde2239cdea231cfbc2b8d2ca8c40d9c202a844ae9fe1616603ed2e,1.0,41140fe5942775acb91956a80d33d69af3d1299fcc276ca2848acf48098c8f87
CRW,d.23.b.L.monocytogenes.1,d.23.b.L.monocytogenes.1,2928,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:54:52.209637+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/d.23.b.L.monocytogenes.1__7233d70395_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.1__7233d70395/file_listing.json,48.878268003463745,0418ea596b0d3aaf58a92a9dc6cc943174c683c0dc6f0f538a467690d50b1a6d,1.0,3b00e48219e7f8f9639b860a4670fa4a1e506705aad271d714eb334567db36e9
CRW,d.23.b.L.monocytogenes.2,d.23.b.L.monocytogenes.2,2932,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:55:42.599828+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/d.23.b.L.monocytogenes.2__b52be373f2_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.L.monocytogenes.2__b52be373f2/file_listing.json,49.896400928497314,cdea509f986eb36f3ae419874c48be44c34fc82714dda1c242f9c38079ec69b4,1.0,16f965c9abe4c5f04cbce39a3369f7edd703a11af45440ae4323d5f031674475
CRW,d.23.b.M.genitalium,d.23.b.M.genitalium,2917,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:56:32.544335+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/d.23.b.M.genitalium__f5af8c1de1_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.genitalium__f5af8c1de1/file_listing.json,49.44792294502258,6341c3ae556a4cc78983b4c0cf29324f954f5c5ac2bb408d3eb0f7b805bd2802,1.0,7337f4377effbd98f6405f4151031bc5a72975f5c7255a57560d2e274f7aa3a1
CRW,d.23.b.M.leprae,d.23.b.M.leprae,3122,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:57:31.341219+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/d.23.b.M.leprae__d3c62992aa_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.leprae__d3c62992aa/file_listing.json,58.302891969680786,b593b4aae6883c2d83d02e574c327675f4c5ec4d5f03ad7cba9656e5d3ed1c6a,1.0,91f78d3d4b1ef6da92e7b3f5487d4350dc199c20a3cc8f9ee0ac44224163ef2c
CRW,d.23.b.M.luteus,d.23.b.M.luteus,3094,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:58:29.135528+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/d.23.b.M.luteus__2d06285935_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.luteus__2d06285935/file_listing.json,57.25257587432861,c2897505137d6581ceb8824d02bfb2941a4d5eca722648abc2acfc4561849050,1.0,274d6327492251747368e290f5415d76b0dbff51274805658905c278772a87b9
CRW,d.23.b.M.pneumoniae,d.23.b.M.pneumoniae,2905,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:59:17.532377+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/d.23.b.M.pneumoniae__fcc6873c09_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.pneumoniae__fcc6873c09/file_listing.json,47.85897183418274,258086744d7af11b0b33b14ac6a88ec8a50da6e66ac4e7fec8f8a76113b5e85a,1.0,d042f569250c3cdb2c9af7b23101d1268f330579eee749cc20e0c212d8d94c6b
CRW,d.23.b.M.tuberculosis,d.23.b.M.tuberculosis,3138,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:00:17.567989+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/d.23.b.M.tuberculosis__3f5b8c9b72_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.M.tuberculosis__3f5b8c9b72/file_listing.json,59.53302574157715,6926398680b7b6270e6817af132141e92745253fcb0d4a0aa815df27ab98644d,1.0,a19f9bfa3fba8742e3683c198fdc6e8209fe3a7116a3d21bbf98a55ec753c7ff
CRW,d.23.b.N.gonorrhoeae,d.23.b.N.gonorrhoeae,2890,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:01:05.647327+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/d.23.b.N.gonorrhoeae__0ed03d60d4_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.gonorrhoeae__0ed03d60d4/file_listing.json,47.552189111709595,a7457fad61b35db44409794999c55d05eb0cd6f1b2a2dd9371e219de8151855e,1.0,fe049aaba56157551a19b668037be510cd97e5e63f163e11c491941d669bbf74
CRW,d.23.b.N.meningitidis,d.23.b.N.meningitidis,2890,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:01:53.284402+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/d.23.b.N.meningitidis__835e68b762_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.N.meningitidis__835e68b762/file_listing.json,47.14060997962952,a440e28d936912f61226553eccb998e0b43b2c3a1547cfab63fb5db4b54851a0,1.0,495e3899ba658996a8d053fa20dcf446843b3924d167e4439f6aded45477900f
